,y,x,HLdynamic,Li2011,Helsen2008,Arthern2010S,Goujon2003,Barnola1991,KuipersMunneke2015,Simonsen2013,Crocus,Arthern2010T
579,67.16,-35.18,-0.0010631200000000007,-0.013357189999999991,0.005067829999999995,,-0.246541285,-0.0014807400000000082,0.005350500000000008,-0.0015837800000000068,-0.39111994,
580,66.3,-38.23,0.004982399999999998,,-0.3568023,,,0.04768258,0.00544502999999999,0.030237910000000007,-0.002764950000000016,
581,69.6,-40.91,0.00393599,0.003218440000000017,0.005309450000000021,0.0040440800000000054,-0.15641660799999998,0.0012888900000000147,0.007621020000000006,0.005495530000000026,-0.39723335,
582,75.19,-32.99,-0.011105039999999955,-0.012018199999999979,-0.014224479999999984,-0.012862829999999992,-0.017859139999999968,-0.016193459999999993,-0.011155919999999986,-0.011287869999999978,-0.291965465,
583,66.47,-62.51,-0.0008211600000000152,0.00010435999999999779,0.003701029999999994,,,0.007138769999999989,0.00425507,0.0071759199999999745,-0.3389279,
584,76.1,-40.09,-0.010005879999999995,-0.01091360999999999,-0.013003109999999984,-0.012154379999999992,-0.275481164,-0.33748761,-0.00905454,-0.009575410000000006,-0.41543803,
585,73.87,-50.39,0.007301019999999991,0.009551779999999982,0.011327649999999995,0.008233119999999983,-0.1837888917,-0.05387171000000002,0.009685040000000006,0.009302110000000002,-0.37709314,
586,78.1,-79.48,-0.00540328000000001,-0.005953459999999994,-0.007082699999999997,-0.00446102000000001,0.026808710000000013,0.03214893000000002,-0.004384470000000001,-0.004328319999999997,0.03470996999999998,
587,62.74,-45.25,-0.0002425299999999908,-0.0008123099999999828,-0.0013314199999999998,0.0010302199999999984,-0.3860472,0.004266310000000023,0.0013955100000000165,0.0012474400000000163,-0.40196617,
588,72.86,-44.41,0.00869260999999999,0.009848460000000003,0.010423109999999985,0.009921220000000008,-0.32161279,-0.31598624,0.010649909999999985,0.010351239999999984,-0.39051615,
589,70.62,-34.6,-0.008654970000000012,-0.010067720000000002,-0.010834200000000016,-0.011255509999999996,-0.06700111,-0.041265319999999994,-0.009303620000000012,-0.009740699999999963,-0.39391624000000003,
590,73.32,-77.97,0.33487261,0.34523247999999995,0.34616217,0.35165594,-0.018792710000000018,0.3478325,0.3439846,0.34448206,-0.012898400000000004,
591,74.37,-47.23,0.011047189999999985,0.013123620000000003,0.014604999999999979,0.012648019999999982,-0.23901022,-0.1966297395,0.013164819999999994,0.01281795999999999,-0.38307455,
592,75.72,-42.56,0.0015579599999999971,0.000859730000000003,-0.00018505000000001992,0.0005328799999999856,-0.10865765400000002,-0.17048193,0.0018481099999999862,0.0014690599999999943,-0.39659083,
593,78.55,-39.87,-0.012608590000000003,-0.013605599999999995,-0.01586957,-0.01502607000000003,-0.14140653,-0.210534365,-0.012111289999999997,-0.012623550000000011,-0.41239847,
594,80.04,-30.64,-0.010798529999999973,-0.012556529999999982,-0.014993929999999989,-0.013560469999999991,-0.04827496999999997,-0.013408429999999971,-0.012122939999999971,-0.012189989999999984,-0.05526183999999998,
595,80.01,-32.94,-0.013292400000000038,-0.01525229000000003,-0.018171890000000024,-0.01684086000000004,-0.07502878000000002,-0.058006730000000034,-0.01443553000000003,-0.014402980000000037,-0.21125260700000004,
596,73.58,-51.85,0.006569249999999999,0.0093086,0.010839890000000019,0.006990579999999996,-0.08964423999999999,-0.035374199999999995,0.0088221,0.008307350000000019,-0.243312703,
597,69.14,-29.3,0.0007346900000000101,-0.0037822099999999803,-0.003950289999999995,-0.013418429999999981,-0.12287663999999998,-0.09268886000000001,-0.0008551399999999765,-0.005238039999999999,-0.38957611999999997,
598,75.7,-29.94,-0.010813729999999994,-0.012152869999999982,-0.014129849999999972,-0.012655569999999977,-0.002212969999999981,-0.0031927399999999717,-0.011452569999999995,-0.011070899999999967,-0.06844945,
599,68.23,-37.33,0.0006233900000000014,0.0002406999999999826,-0.0001128300000000082,0.00045969999999997957,-0.32939994,-0.33677123,0.0002633400000000008,0.00040197999999999623,-0.39895753,
600,77.17,-33.34,-0.011431230000000014,-0.01297587,-0.015437320000000004,-0.013696529999999985,-0.03228341000000001,-0.038571369999999994,-0.011592760000000008,-0.011470439999999998,-0.18962725,
601,66.65,-37.06,0.0003903299999999943,-0.0031274599999999986,,,0.02356540999999998,-0.004107960000000022,0.0014027199999999684,-0.008060330000000004,-0.37984260999999997,
602,69.36,-42.33,0.005136079999999987,0.0047638000000000125,0.00886685000000001,0.005771119999999991,-0.162082773,0.001918770000000014,0.009122960000000013,0.0072151199999999915,-0.38741715,
603,66.27,-41.49,-3.0320000000000347e-05,-0.007987389999999983,0.0015570700000000215,-0.00017657999999998175,-0.23041114799999998,-0.0054169299999999865,0.002951940000000014,0.0015410800000000002,-0.40103803,
604,62.81,-47.24,-0.0033724600000000216,-0.00545712000000001,-0.004259260000000015,-0.0039055199999999957,-0.029276070000000015,-0.008223640000000004,-0.00021153000000001532,-0.0010188000000000141,-0.213135975,
605,66.2,-40.11,-0.000394149999999982,-0.013722109999999982,0.0006766800000000128,-0.0015499699999999839,-0.172725043,-0.0069448199999999904,0.0022718899999999986,-0.00013215999999999228,-0.40198292999999996,
606,70.14,-47.26,0.005030339999999994,0.005759530000000013,0.010034139999999997,0.004765850000000016,-0.01834849999999999,0.0015908599999999995,0.009392029999999996,0.007015209999999994,-0.24973352399999998,
607,68.92,-40.38,0.012548510000000013,0.013596849999999994,0.01300016000000001,0.014362220000000009,-0.1840682735,0.001051560000000007,0.014515100000000003,0.014201729999999996,-0.38694114999999996,
608,80.06,-50.2,0.003095460000000022,0.0032752800000000193,0.002880860000000013,0.004009910000000005,-0.26560459,-0.30742279,0.003057680000000007,0.003231220000000007,-0.39373433,
609,70.12,-32.43,-0.010481500000000005,-0.012998049999999983,-0.013141839999999988,-0.01326368,-0.10947029999999999,-0.05664827,-0.011578769999999988,-0.011715029999999987,-0.39697655,
610,78.28,-80.37,-0.003315209999999985,-0.003494780000000003,-0.004064269999999981,-0.0031055799999999967,-0.055963419999999986,-0.07833262999999999,-0.0026336099999999807,-0.002759889999999987,-0.38238236999999997,
611,76.18,-41.08,-0.003966070000000016,-0.004719150000000005,-0.006227120000000003,-0.00545967,-0.34346271,-0.35788931,-0.002970890000000004,-0.003590549999999998,-0.40888043,
612,69.48,-34.68,-0.010166049999999982,-0.01287279999999999,-0.012369930000000001,-0.014051370000000007,-0.17884857999999998,-0.017033770000000004,-0.010764370000000023,-0.011690430000000002,-0.4144696,
613,69.84,-45.39,0.0052427499999999905,0.003905729999999996,0.010372610000000004,0.005588800000000005,-0.089412885,0.004478179999999998,0.010305700000000001,0.007746379999999997,-0.38144137,
614,77.94,-53.57,-0.000542129999999974,-0.0005675300000000105,-0.0009008799999999928,-7.715999999999279e-05,-0.34782444,-0.37933733999999997,2.285999999998567e-05,-4.5240000000001945e-05,-0.39751393,
615,71.92,-32.99,-0.004872209999999988,-0.005691559999999984,-0.006503439999999999,-0.006865619999999989,0.010152430000000018,0.02575333000000002,-0.005671039999999988,-0.005854819999999983,-0.27753982,
616,62.06,-44.03,-0.0002900500000000139,0.0008494000000000002,,,0.011437160000000002,-0.00489864000000001,0.001155299999999998,-0.0018532200000000165,-0.39220855,
617,78.16,-58.38,-0.006088150000000014,-0.006514009999999987,-0.007352730000000002,-0.006423100000000015,-0.135154265,-0.26328957000000003,-0.005734980000000001,-0.005622800000000011,-0.38727846,
618,69.88,-24.8,-0.003273870000000012,-0.013483510000000004,-0.007634320000000028,-0.027015820000000024,-0.013306440000000003,-0.005149819999999999,-0.006964379999999992,-0.017102809999999996,-0.010322140000000007,
619,67.27,-37.94,0.002080599999999988,0.00118043000000001,0.0045574200000000065,0.001417730000000006,-0.12214138,-0.0027821100000000043,0.00498847999999999,0.002846399999999999,-0.40051184,
620,69.15,-44.84,0.006311800000000006,0.007162000000000002,0.01024671000000002,0.007209300000000002,-0.05042761999999998,0.0009955900000000184,0.010179580000000021,0.008401750000000013,-0.36026382,
621,77.24,-62.34,-0.0021703100000000086,-0.002304460000000008,-0.003071170000000012,-0.0019029400000000196,-0.010587630000000015,0.0017768599999999912,-0.0020318900000000084,-0.0018191899999999983,0.00220498999999999,-0.06162995000000002
622,74.6,-38.53,-0.0041754400000000025,-0.006079020000000018,-0.006953509999999996,-0.0061126400000000025,-0.34625468400000003,-0.35371642999999997,-0.00354908000000001,-0.00416242,-0.41139854,
623,64.55,-40.87,0.008540690000000004,,,,,0.05935145,-0.04517272,0.04529522,-0.090141567,
624,79.1,-53.72,0.01714061,0.018416729999999992,0.018965839999999984,0.020736470000000007,-0.267321506,-0.30855496,0.017878140000000015,0.018160569999999987,-0.37426138,
625,63.98,-45.65,-0.00773262999999999,-0.009622859999999983,-0.009507140000000025,-0.007690759999999991,-0.30239235,-0.07820358999999999,-0.007232679999999991,-0.007322789999999996,-0.39172262,
626,77.55,-57.96,-0.006597029999999976,-0.007111059999999975,-0.008595619999999998,-0.006774369999999974,-0.05052523999999997,-0.053484859999999995,-0.006833439999999996,-0.006513719999999973,-0.38711523,
627,73.66,-28.92,-0.009395140000000024,-0.012304670000000018,-0.013194120000000004,-0.012113449999999998,-0.19638649000000002,-0.13329154000000001,-0.009627350000000034,-0.010192220000000002,-0.39949571,
628,76.44,-45.63,0.001294500000000004,0.0006401300000000165,-0.0001472700000000049,0.0004875800000000152,-0.0807776,-0.10060279999999999,0.0013705100000000192,0.0012999100000000152,-0.39458742999999996,
629,65.98,-44.26,0.0005298199999999864,0.0007318699999999956,0.0001498699999999964,0.001967109999999994,-0.09462299,0.005948389999999998,0.0015253399999999862,0.001715499999999981,-0.39335032000000003,
630,79.88,-79.7,-0.0027907899999999874,-0.0032276499999999986,-0.003998250000000009,-0.003469410000000006,0.016912060000000007,0.014310740000000016,-0.00328313999999999,-0.003045130000000007,0.010828909999999997,
631,65.11,-43.37,0.002022250000000003,0.0011745100000000175,0.0032312600000000136,0.0019281800000000016,-0.109320544,-0.0014121699999999904,0.003223759999999992,0.0030948000000000364,-0.39323677,
632,64.62,-42.78,-0.0012961500000000237,-0.009003610000000023,-0.002123700000000006,,-0.3554856,-0.004987760000000008,-0.004563349999999994,0.001472749999999995,-0.38413015,
633,73.99,-41.65,0.010558590000000007,0.010407380000000022,0.010108100000000009,0.010680099999999998,-0.34964874,-0.35225103,0.010637090000000016,0.01076290000000002,-0.38926039,
634,79.23,-52.61,0.03622792999999999,0.03807678999999997,0.03850434,0.040365209999999985,-0.26669094,-0.30094221,0.036863110000000004,0.03734851,-0.35242067,
635,76.15,-38.18,-0.014021069999999997,-0.015837729999999994,-0.01752841999999996,-0.01665934999999999,-0.14559271999999998,-0.180053664,-0.01361235999999999,-0.013785649999999983,-0.41212079,
636,79.87,-35.08,-0.01376570000000002,-0.01605564000000001,-0.018481460000000005,-0.017542190000000013,-0.08179834,-0.07666298000000002,-0.014369220000000016,-0.014748780000000017,-0.34320004000000004,
637,66.6,-44.78,-0.007338339999999999,-0.009700569999999992,-0.010341820000000002,-0.006574109999999994,-0.04867673,-0.019985299999999984,-0.0076427299999999865,-0.006896329999999978,-0.11607091599999998,
638,69.14,-44.22,0.006409300000000007,0.0069942199999999954,0.010355240000000016,0.007392540000000003,-0.07480824,0.0019230799999999937,0.010173310000000019,0.008541569999999998,-0.37444067999999997,
639,70.7,-43.92,0.007107930000000012,0.006936310000000001,0.011278499999999997,0.0075702800000000126,-0.13703383,0.0004552300000000009,0.011564480000000016,0.009082930000000017,-0.38220072,
640,73.18,-78.75,0.03149450000000001,0.03378052000000001,0.03439461000000002,0.03591636000000001,-0.34184371,-0.35840422,0.03374201000000002,0.033531540000000026,-0.35456226,
641,76.79,-85.68,0.0022577800000000148,0.0026601700000000172,0.002694160000000001,0.0034323500000000007,-0.010193179999999996,-0.026411219999999985,0.003008440000000001,0.003024670000000007,-0.06692752999999999,
642,77.37,-53.83,-0.006338979999999994,-0.006949070000000002,-0.008493959999999995,-0.006993630000000001,-0.045241790000000004,-0.038275,-0.006742389999999987,-0.006429879999999999,-0.38336543,
643,80.5,-73.05,-0.006821450000000007,-0.007689100000000004,-0.00879532999999999,-0.007690959999999997,-0.01273740000000001,-0.02043107999999999,-0.007085170000000002,-0.0069725300000000046,-0.08892516,
644,75.65,-32.16,-0.01146579999999997,-0.01232832999999997,-0.014737499999999987,-0.013276389999999971,-0.011139329999999975,-0.014982389999999984,-0.01158702999999997,-0.011542730000000001,-0.17588320599999996,
645,72.16,-40.3,0.004126780000000024,0.0021030100000000163,0.0022789600000000243,0.002156970000000008,-0.268302897,-0.170957955,0.003603770000000006,0.0036896900000000232,-0.40037479,
646,73.18,-29.54,-0.0076065500000000175,-0.010686520000000033,-0.012987510000000008,-0.009819060000000018,-0.05730003000000003,-0.010557340000000026,-0.00967343000000001,-0.008302080000000017,-0.15690329000000003,
647,72.12,-32.97,-0.005815809999999977,-0.00663380999999999,-0.0076646699999999846,-0.007840089999999994,0.008523090000000011,0.020463090000000017,-0.0067303399999999736,-0.006784299999999965,-0.266685124,
648,67.84,-47.1,-8.156000000000829e-05,0.001356610000000008,0.0005224500000000076,0.0005028400000000044,-0.012468940000000012,-0.0003987799999999875,0.0013996099999999956,0.001145139999999989,0.001251749999999996,-0.107234645
649,80.84,-56.3,0.00911039999999999,0.010069600000000012,0.010064199999999995,0.010747460000000014,-0.25734751,-0.284776945,0.008569490000000013,0.009127120000000016,-0.39103118000000003,
650,77.78,-29.91,-0.008727100000000043,-0.01147318,-0.013975290000000001,-0.010645180000000004,-0.05124189000000001,-0.027179830000000016,-0.010023749999999998,-0.009243370000000029,-0.11702269000000001,
651,62.28,-45.87,-0.006172240000000023,-0.008328290000000016,-0.008387200000000011,-0.005884910000000021,-0.1491367,-0.04620993000000001,-0.005351050000000024,-0.004510270000000011,-0.35815738,
652,77.68,-55.86,-0.005462899999999993,-0.006103980000000009,-0.007101479999999993,-0.005619609999999997,-0.04794635999999999,-0.06094649999999999,-0.005320320000000017,-0.005368979999999995,-0.38464409,
653,78.48,-49.5,0.043713859999999966,0.04523840999999998,0.046024489999999973,0.04746875999999997,-0.29359120000000005,-0.30966457000000003,0.04438584999999998,0.044481279999999984,-0.34508425000000004,
654,71.48,-33.33,-0.004950840000000012,-0.005761760000000005,-0.00655312999999999,-0.00682627999999999,0.005431679999999994,0.020295779999999985,-0.005606319999999998,-0.005801050000000002,-0.22222201353,
655,70.96,-30.32,-0.010193409999999986,-0.013177759999999983,-0.013735059999999993,-0.012751879999999993,-0.07731024,-0.06677451999999998,-0.01144698999999999,-0.011482989999999998,-0.24178065969999998,
656,76.1,-36.61,-0.01819569999999998,-0.020004309999999997,-0.021790809999999994,-0.020832709999999977,-0.10401563,-0.12825949999999997,-0.017646670000000003,-0.018018309999999982,-0.40858081999999996,
657,79.84,-33.3,-0.012750629999999985,-0.014682639999999997,-0.017777710000000002,-0.016215950000000007,-0.07150284000000001,-0.057411670000000026,-0.013868939999999996,-0.01378159000000001,-0.19191281599999999,
658,78.25,-57.8,-0.0012095699999999932,-0.0011275999999999786,-0.0016577399999999909,-0.0005842399999999859,-0.17716079299999998,-0.269402174,-0.0005588099999999929,-0.0005258299999999771,-0.39142561,
659,64.47,-16.89,-0.0003586800000000001,,0.014540570000000003,,,0.0032418200000000064,0.005581530000000001,-0.008345049999999993,-0.37252225,
660,73.03,-41.15,0.01469597999999997,0.014304029999999995,0.014335479999999956,0.014571009999999995,-0.36327655000000003,-0.34562568000000005,0.015179429999999994,0.015193689999999982,-0.38741244,
661,76.28,-43.96,-0.00010616000000002179,-0.0009588300000000216,-0.0020882500000000137,-0.001465099999999997,-0.11241513000000002,-0.1437481,9.393999999998681e-05,-0.00028785000000000616,-0.39738922,
662,70.4,-29.43,-0.0012343999999999966,-0.01848437,0.0028565799999999975,-0.01982144999999999,0.013605249999999985,0.00027282000000000695,0.0016812499999999952,-0.017995309999999987,-0.2055194745,
663,77.82,-45.51,0.007899170000000011,0.007833389999999996,0.007576260000000001,0.008220080000000018,-0.36290312999999996,-0.37469674,0.00833999000000002,0.008185109999999995,-0.39070881999999996,
664,77.49,-53.37,-0.006205329999999981,-0.007257429999999981,-0.008121169999999983,-0.006839609999999996,-0.04469825999999999,-0.04868108999999998,-0.006295720000000005,-0.006342009999999981,-0.38458295,
665,63.0,-43.37,0.007624714000000005,,,,,0.09823335,-0.0511895661,0.04929431,-0.12404844000000001,
666,78.79,-51.84,0.03495154,0.036492020000000014,0.03711898999999999,0.03879482000000001,-0.28004238000000004,-0.30677986999999995,0.035712750000000015,0.03592461999999999,-0.35435061,
667,77.74,-47.93,0.011828790000000006,0.012416850000000007,0.012614109999999984,0.013074329999999995,-0.37754087999999997,-0.38042933,0.012396169999999984,0.012390860000000004,-0.38345309,
668,77.34,-59.24,-0.005743100000000001,-0.006689699999999993,-0.008003759999999999,-0.00561979999999998,-0.02589802999999999,-0.035755010000000004,-0.006056099999999981,-0.005837189999999992,-0.37728516,
669,70.61,-35.84,-0.01613075,-0.01948430000000001,-0.019455780000000006,-0.02012228000000002,-0.155572106,-0.12009746,-0.017457150000000005,-0.017310359999999997,-0.42052174,
670,76.54,-39.84,-0.01246507999999999,-0.014126080000000013,-0.015762570000000004,-0.014905749999999995,-0.227140052,-0.272410714,-0.012109120000000029,-0.012624119999999989,-0.41351765,
671,64.77,-46.63,-0.005893840000000011,-0.006717059999999997,-0.00801474000000002,-0.005975360000000013,-0.013332240000000023,-0.004207120000000009,-0.005215459999999977,-0.005346660000000031,-0.011579800000000001,-0.15372983
672,68.06,-36.5,0.004134119999999991,0.004913210000000001,0.004548670000000005,0.004738290000000006,-0.085172506,-0.08114464,0.003951910000000003,0.004064979999999996,-0.39590061,
673,74.55,-85.86,0.03153836999999998,0.035658599999999985,0.03569285999999999,0.037395979999999995,-0.35252474,-0.107941497,0.03624204,0.03541174999999999,-0.35531063,
674,66.95,-41.59,-0.0044988299999999815,-0.006627579999999994,-0.004948979999999992,-0.005790799999999985,-0.20683976099999998,-0.011104829999999982,-0.003188439999999987,-0.004423289999999996,-0.40764128,
675,69.6,-40.46,0.008854360000000006,0.00875345999999999,0.009725929999999994,0.009646249999999995,-0.31085043,0.0023666300000000084,0.0117255,0.010342669999999998,-0.39475496,
676,77.75,-54.96,-0.007521770000000011,-0.008130720000000008,-0.009141170000000004,-0.00805392000000002,-0.06498058000000001,-0.09293664000000001,-0.007344640000000013,-0.007429290000000005,-0.39248413000000004,
677,75.62,-51.76,0.0030938199999999694,0.0036584899999999865,0.005358709999999989,0.002684289999999978,-0.039802720000000014,-0.019663580000000014,0.005033860000000001,0.0038425699999999896,-0.37224306,
678,78.31,-59.85,-0.009142540000000005,-0.009694969999999997,-0.011045470000000002,-0.010146860000000008,-0.029095500000000024,-0.058931680000000014,-0.009070719999999977,-0.008711760000000013,-0.1070963,
679,76.62,-57.18,4.612999999997758e-05,-0.000368970000000024,0.0005494099999999724,-0.0010270800000000135,-0.06771115,-0.01344107,0.0013624999999999887,0.0002836299999999792,-0.34460021,
680,77.05,-36.42,-0.012176540000000013,-0.01321822000000003,-0.015410110000000032,-0.014028000000000013,-0.024680720000000017,-0.02684830000000002,-0.012529970000000001,-0.01212522000000002,-0.12791872000000004,
681,70.26,-43.21,0.004977490000000001,0.004341270000000008,0.008767279999999988,0.005061189999999993,-0.143887706,0.0012676000000000076,0.009262120000000013,0.00681791000000001,-0.38548355,
682,71.29,-40.5,0.00149833000000002,0.000686519999999996,0.0018776799999999927,0.0006339900000000009,-0.11774869000000002,-0.08824989000000003,0.0034104799999999935,0.002312439999999999,-0.40073897,
683,76.44,-35.47,-0.014306719999999995,-0.01537617999999999,-0.017739559999999988,-0.016383869999999995,-0.055322169999999976,-0.05634146999999998,-0.014063099999999995,-0.014186739999999975,-0.355849225,
684,78.31,-77.59,-0.006978879999999993,-0.007885320000000001,-0.00966191999999999,-0.006732270000000012,0.025040410000000013,0.04097036999999998,-0.0066920300000000155,-0.006365830000000017,0.01006035999999999,
685,68.92,-44.26,0.004885910000000021,0.006070300000000001,0.008437900000000026,0.006152950000000018,-0.06837334999999997,-0.004461699999999985,0.008526030000000018,0.006895350000000022,-0.36784147,
686,62.54,-44.35,-0.0016571600000000186,-0.0069341300000000106,-0.00659953000000002,,-0.36145847,-0.010041030000000006,-0.007900740000000017,0.0022641899999999993,-0.38736190000000004,
687,63.74,-44.05,0.0003758799999999951,0.00010899999999999799,0.0012454600000000038,0.0017548699999999917,-0.38048713,-0.004690289999999986,0.002108379999999993,0.0019555400000000056,-0.39643226,
688,73.36,-37.16,-0.013088240000000001,-0.01425410000000002,-0.015501299999999996,-0.015300879999999989,-0.16336497,-0.20467165,-0.013266749999999994,-0.013724369999999986,-0.41372224,
689,72.81,-35.56,-0.008033530000000011,-0.008852250000000006,-0.010427480000000017,-0.01005635000000002,0.020038220000000023,0.010609969999999996,-0.008534139999999996,-0.008638079999999992,-0.15133193,
690,67.32,-34.62,-0.0009486099999999886,0.0029386700000000043,0.00583496,,-0.19373442,0.005523780000000006,0.003432729999999995,-0.003568700000000008,-0.37857731,
691,69.68,-34.09,-0.005646210000000013,-0.008839059999999982,-0.006587250000000017,-0.01102060000000002,-0.09984377600000001,-0.00872245999999996,-0.006315459999999995,-0.008238960000000017,-0.40300557000000004,
692,71.3,-36.26,-0.010092810000000008,-0.011483369999999993,-0.012613590000000008,-0.013006309999999993,-0.013246430000000003,-0.01245056,-0.0108346,-0.011030740000000011,-0.35169048599999997,
693,75.11,-29.56,-0.011636270000000004,-0.01255212,-0.015125479999999997,-0.01377523,-0.019148319999999996,-0.02212903999999999,-0.012249800000000005,-0.01206124,-0.12084938,
694,76.31,-39.5,-0.011541769999999979,-0.01333653999999998,-0.014652360000000003,-0.013915019999999972,-0.273408807,-0.31387072,-0.010730669999999998,-0.011217919999999992,-0.41482019,
695,78.03,-61.54,-0.004789660000000001,-0.005394130000000025,-0.006420270000000006,-0.004512680000000019,-0.04490038000000002,-0.06627626,-0.004370140000000022,-0.004375509999999999,-0.34043575000000004,
696,76.63,-64.06,0.0036802999999999975,0.0035259299999999827,0.006869809999999976,0.003212029999999977,-0.023767610000000022,0.0025737899999999925,0.005981119999999979,0.004548449999999982,-0.3666322,
697,71.33,-46.79,0.006268280000000015,0.004686560000000006,0.012086630000000015,0.005906090000000003,-0.03623221999999998,0.007372590000000012,0.01148921,0.008484080000000005,-0.37429389,
698,78.7,-46.14,0.022695660000000006,0.023273359999999993,0.02341512000000001,0.024479360000000006,-0.31711341,-0.33378121,0.02298618999999999,0.02299812000000001,-0.37175769000000003,
699,79.71,-33.99,-0.012043230000000016,-0.014012250000000004,-0.016937020000000025,-0.01550934000000001,-0.06420708000000003,-0.055037220000000026,-0.01310146000000001,-0.013049350000000015,-0.22378750800000002,
700,67.66,-36.88,0.004011020000000004,0.004407510000000003,0.004402520000000021,0.004949570000000014,-0.141811464,-0.14920683199999998,0.00391486000000002,0.004154190000000002,-0.39833449,
701,75.43,-32.39,-0.011719809999999997,-0.012609709999999996,-0.014992179999999994,-0.013623479999999993,-0.013559330000000008,-0.016184769999999987,-0.011875219999999992,-0.011835879999999993,-0.19818629999999998,
702,76.64,-64.98,0.0034049699999999794,0.002971309999999977,0.0064342500000000025,0.0032822799999999985,-0.027135470000000023,0.0013989899999999889,0.005804699999999996,0.0044184499999999904,-0.37543212000000004,
703,83.48,-33.48,-0.003007829999999989,-0.004495769999999982,-0.006634309999999977,-0.0048165599999999975,-0.043866409999999995,-0.03889252999999998,-0.00728746999999999,-0.005976819999999994,-0.236711401,
704,74.87,-31.36,-0.010137940000000012,-0.010943999999999982,-0.013418760000000002,-0.011939540000000026,0.0015608899999999815,-0.00015217000000000702,-0.010900820000000006,-0.01055544,-0.08842839000000002,
705,67.91,-35.97,0.006208770000000002,0.007188240000000012,0.008073970000000014,0.006334599999999996,-0.06676591999999999,-0.033515799999999984,0.007043240000000006,0.006228790000000012,-0.37254282,
706,74.61,-49.58,0.00608439999999999,0.007784370000000013,0.00932535000000001,0.006835649999999999,-0.04925415,-0.03529737999999999,0.008313390000000004,0.007342430000000011,-0.37851461,
707,79.59,-40.99,-0.01158047000000001,-0.01265997000000002,-0.014020909999999998,-0.013518930000000012,-0.193848835,-0.315444125,-0.011619390000000007,-0.012098739999999997,-0.41164031,
708,75.5,-28.4,-0.011337139999999996,-0.012752629999999987,-0.015128669999999983,-0.01307316,-0.03331885999999998,-0.021569249999999984,-0.012081589999999975,-0.011629319999999999,-0.05403864,
709,76.91,-44.17,-0.0018822299999999847,-0.0029227999999999477,-0.0035431599999999897,-0.0030171999999999977,-0.24452394299999997,-0.33863430499999997,-0.0012978099999999826,-0.0016135399999999689,-0.40272288999999994,
710,70.85,-34.93,-0.009785320000000014,-0.01090814000000001,-0.01199768000000001,-0.012542459999999978,-0.06904988000000001,-0.05543344,-0.010600640000000022,-0.010801390000000022,-0.40015766,
711,76.79,-42.54,-0.007222909999999999,-0.008687489999999992,-0.009914190000000017,-0.009296600000000016,-0.27990553,-0.32070702,-0.006514149999999996,-0.006881059999999994,-0.40930802,
712,79.9,-78.92,-0.002912969999999987,-0.003231869999999998,-0.004247570000000006,-0.003352999999999995,0.01928260000000001,0.02063780000000001,-0.003330599999999989,-0.003170260000000008,-0.031085399999999985,
713,79.21,-30.93,-0.005462100000000025,-0.006680699999999984,-0.008950879999999994,-0.008321369999999995,-0.037975659999999994,-0.007138000000000033,-0.005964939999999974,-0.00655743999999997,-0.054531460000000004,
714,67.82,-33.59,-0.0016891200000000162,-0.005514099999999994,-0.003332050000000003,,-0.26627112,-0.004584370000000004,-0.010591879999999998,-0.01098078999999999,-0.37392097,
715,75.85,-36.53,-0.01823867999999998,-0.020216139999999994,-0.022056309999999996,-0.02093028999999999,-0.09624944999999999,-0.11180586,-0.01773648,-0.018126969999999992,-0.40560055,
716,75.98,-39.04,-0.01130927000000001,-0.012224459999999993,-0.01450499999999999,-0.013563390000000008,-0.2310010315,-0.30266792,-0.010414089999999987,-0.010957930000000005,-0.41572657,
717,77.05,-33.68,-0.012343880000000002,-0.013245649999999998,-0.01589660000000001,-0.014055949999999984,-0.025893219999999995,-0.02814193000000001,-0.01241855,-0.012294300000000008,-0.14157567999999998,
718,74.93,-40.15,-0.004905989999999999,-0.006040940000000022,-0.007267120000000016,-0.006393290000000024,-0.283068205,-0.33250145,-0.0044121800000000155,-0.004608639999999997,-0.4080178,
719,72.03,-37.42,-0.00915495999999999,-0.010225869999999998,-0.011609339999999996,-0.011775739999999979,0.02999372000000003,0.02959755,-0.010149889999999995,-0.010422579999999987,-0.33184020599999997,
720,63.02,-47.83,-0.0002843199999999768,-0.003086989999999984,-0.003372029999999998,0.0009144700000000006,-0.028506209999999976,-0.01469725999999999,0.0002821199999999968,0.000973150000000006,-0.010904819999999982,
721,70.33,-37.16,-0.015229870000000006,-0.017991590000000002,-0.01717550000000001,-0.018235219999999996,-0.272981015,-0.188703463,-0.015591579999999994,-0.01631689,-0.42395252,
722,78.79,-33.91,-0.00832090000000002,-0.010168790000000039,-0.01287958000000003,-0.011116860000000034,-0.05673439000000002,-0.053182440000000025,-0.00848690000000002,-0.008813980000000027,-0.30574003400000005,
723,65.7,-42.4,-0.001057300000000011,-0.008611379999999974,-0.002101479999999989,,-0.32572435,-0.006377820000000006,-0.0035128600000000065,-0.0009727599999999892,-0.39295884000000003,
724,78.26,-60.58,-0.008629360000000003,-0.009184510000000007,-0.010578029999999988,-0.009745890000000007,-0.012710510000000008,-0.02502398,-0.008785459999999995,-0.008445939999999985,-0.027730660000000018,
725,72.39,-31.98,-0.006081789999999976,-0.006915890000000008,-0.008009670000000024,-0.00806445,0.006554349999999987,0.015185349999999986,-0.006989240000000008,-0.007088420000000012,-0.19647820100000002,
