75.67,-54.48,0.21139814,0.20933636,0.21167262,0.2136699,0.21037322,0.13676412,0.19447182,0.21275496,0.21133679,-0.1484206,nan
81.32,-67.19,0.17818026,0.17162731,0.17971064,0.1818446,0.17758687,-0.13496068,0.03335169,0.17961861,0.17778988,-0.21619594,nan
74.76,-50.95,0.20168194,0.1962041,0.20320834,0.20509687,0.20188615,0.090037,0.16270865,0.20394151,0.20290942,-0.17505237,nan
69.63,-40.64,0.21538742,0.20936882,0.21480677,0.21628644,0.21578647,nan,0.2114211,0.21844524,0.21692297,-0.18841942,nan
70.38,-33.66,0.21930897,0.22586782,0.21789093,0.21746461,0.21664047,0.15334365,0.19486395,0.21863906,0.2182006,-0.16714881,nan
70.61,-44.95,0.208911,0.20278607,0.20869821,0.21355149,0.2089641,0.12652518,0.20340718,0.21372512,0.21095696,-0.17137365,nan
70.69,-42.43,0.21297278,0.20534697,0.21277979,0.21641995,0.2132527,0.13049453,0.20351064,0.21663839,0.21461186,-0.18086271,nan
65.54,-41.73,0.19308779,0.19357441,0.19123007,nan,nan,0.19558367,0.18947981,0.1948922,0.19085212,-0.19732428,nan
69.63,-40.19,0.21216872,0.2018027,0.21224044,0.21310142,0.21306403,-0.0405585,0.20411646,0.21505937,0.21358076,-0.19146274,nan
76.77,-39.03,0.22804344,0.2395789,0.22633646,0.22444423,0.22544506,0.114192456,0.086779706,0.2282061,0.2277572,-0.16658865,nan
76.26,-40.76,0.21963994,0.22841848,0.21878564,0.21684511,0.21764162,-0.079195745,-0.11556701,0.22050725,0.21997055,-0.18474244,nan
74.87,-36.46,0.22632007,0.2450084,0.22476286,0.22282498,0.2237438,0.12060313,0.06415836,0.22657454,0.22585304,-0.17446217,nan
79.75,-47.38,0.19176869,0.16944985,0.19300567,0.19268283,0.19369718,-0.15701279,-0.18099783,0.19206205,0.19213484,-0.2022004,nan
73.54,-28.32,0.23691791,0.24540535,0.23356265,0.23253627,0.23261005,0.08026729,0.17701174,0.23473741,0.23430271,-0.16656582,nan
71.28,-38.68,0.22170004,0.22317432,0.21896742,0.2191761,0.21886334,0.0036356247,0.13066329,0.22083303,0.22082314,-0.18420263,nan
71.74,-35.33,0.22446537,0.23060896,0.22346249,0.22255106,0.22239864,0.24850208,0.2503761,0.22382101,0.2236041,0.13699585,nan
81.33,-39.32,0.22728561,0.23547226,0.22640593,0.22494638,0.22521676,0.26364055,0.25819817,0.22628005,0.22657344,0.25204614,nan
63.56,-45.83,0.21598478,0.22180402,0.2151375,0.21409056,0.21568598,0.21204992,0.23917262,0.21615922,0.21609923,0.20343304,nan
65.92,-38.71,0.16042103,0.15807079,nan,nan,nan,nan,0.19559819,0.14544564,0.1759665,0.14231597,nan
69.24,-35.54,0.20840126,0.21317904,0.20504291,0.20806096,0.20469277,-0.04715477,0.20214465,0.2079664,0.2071653,-0.19331491,nan
76.68,-88.09,0.18250096,0.15673907,0.18634646,0.18604322,0.18648234,-0.20996408,-0.20742919,0.18455182,0.18550175,-0.20393841,nan
67.88,-46.86,0.21691045,0.21664657,0.21834956,0.21704437,0.21759401,0.20712647,0.21571727,0.21840902,0.21819092,0.21747911,0.111346565
77.3,-39.59,0.2285311,0.2429304,0.22742558,0.22529864,0.22623053,0.15990922,0.13689947,0.22860244,0.2287262,-0.15503894,nan
77.56,-69.08,0.19051188,0.17791693,0.1918297,0.19094416,0.19404842,0.070463896,0.19086659,0.19214752,0.19347289,-0.20351414,nan
73.65,-49.56,0.18936004,0.17392603,0.19329159,0.19546895,0.19276752,-0.115616515,0.118169494,0.19350201,0.19157687,-0.1983498,nan
62.5,-46.91,0.22748002,0.23561327,0.22519442,0.22584604,0.22766791,0.09454256,0.21459909,0.22942616,0.22968733,0.0057946425,0.010895908
71.04,-22.0,0.18536216,0.1843358,0.18831553,0.18326102,0.17239028,0.2064456,0.19634844,0.18255967,0.17790742,-0.08149646,nan
80.07,-73.98,0.20896964,0.21135451,0.20848948,0.20713076,0.20911713,0.19545637,0.19328557,0.20812032,0.20848413,0.050682317,nan
68.59,-34.78,0.19062743,0.18559627,0.19032674,0.19231582,0.18885854,0.11127876,0.18185695,0.19150315,0.18995935,-0.18612738,nan
80.62,-42.36,0.2011897,0.20229068,0.20104745,0.20068987,0.20095313,-0.16218345,-0.1737003,0.20056552,0.20065784,-0.19826056,nan
68.75,-46.01,0.21682522,0.21616492,0.21811065,0.21725544,0.21726358,0.20345655,0.21419272,0.21913363,0.21836749,0.19313243,nan
78.05,-33.31,0.24994852,0.2574204,0.2480235,0.24499816,0.24737951,0.20693874,0.20581461,0.24941912,0.2496164,0.026680201,nan
68.82,-47.18,0.21798688,0.21782689,0.21655706,0.21546908,0.21852612,0.20256476,0.21727374,0.21822192,0.21911393,0.21934816,0.10125044
79.96,-40.25,0.2202996,0.23398447,0.21887851,0.217699,0.21813466,0.13094509,0.073424175,0.2200963,0.21995641,-0.17178327,nan
69.12,-36.31,0.19096714,0.17822826,0.19098707,0.1927475,0.1902599,-0.1843504,0.1826965,0.19128135,0.19047514,-0.20191014,nan
62.84,-43.34,0.18556485,0.1847684,nan,nan,nan,nan,0.18923828,0.20223792,0.18772966,0.20740005,nan
77.22,-39.95,0.22803038,0.24261694,0.22638781,0.22479291,0.22568916,0.15580387,0.1344617,0.22808908,0.22789222,-0.15488502,nan
71.33,-41.54,0.21318388,0.20885645,0.21332012,0.21623299,0.21352515,0.09330493,0.1885845,0.21609485,0.2144293,-0.18568233,nan
73.05,-47.13,0.198692,0.18342617,0.20097251,0.2006581,0.2017407,-0.0755795,-0.14261833,0.20118557,0.20060019,-0.1963327,nan
78.02,-80.6,0.20799735,0.2126895,0.2075832,0.20691033,0.20869292,0.13323443,0.067660525,0.20933327,0.2090503,-0.18012546,nan
64.97,-43.87,0.19369511,0.1880123,0.19457622,0.19494487,0.19523282,-0.16283582,0.18896604,0.19535767,0.19496433,-0.2016196,nan
68.16,-44.56,0.21651447,0.21544074,0.21735787,0.21630716,0.21740137,0.15985523,0.1978273,0.21868657,0.2183023,0.023764191,nan
75.02,-44.62,0.20653374,0.20074871,0.20700735,0.20794143,0.20741746,0.101182945,0.10779308,0.20758297,0.20746826,-0.18976548,nan
78.62,-37.09,0.23948234,0.24790655,0.23737153,0.23475605,0.23600821,0.17253277,0.15094544,0.23916705,0.23911034,-0.14118741,nan
72.05,-40.85,0.21507394,0.2113109,0.2141203,0.21448381,0.21463037,-0.03678173,0.06572065,0.21609794,0.21584535,-0.18776649,nan
76.84,-38.68,0.2289622,0.24167776,0.2278523,0.22580905,0.22682697,0.14562345,0.13100728,0.22944494,0.22921614,-0.156831,nan
65.27,-45.21,0.21402934,0.21803711,0.21308577,0.21202593,0.21471578,0.19971621,0.21930881,0.21395099,0.2143174,0.17544214,nan
74.24,-48.64,0.19733323,0.18946381,0.19901678,0.20084636,0.19835001,0.08548904,0.09632603,0.19930127,0.19912946,-0.19469666,nan
78.01,-60.53,0.21270443,0.21948361,0.21240611,0.2109502,0.21242358,0.16566038,0.14263205,0.21302177,0.21297534,-0.1363259,nan
82.31,-71.79,0.19623536,0.17584975,0.19673255,0.1964253,0.19684781,-0.17022093,-0.1739788,0.19612843,0.19590878,-0.20102243,nan
76.68,-64.82,0.20639348,0.20172687,0.20670474,0.20938279,0.2064555,0.16546752,0.20438671,0.20851655,0.20734562,-0.16773611,nan
64.61,-42.16,0.18298152,0.18393397,0.17572226,0.18387976,nan,nan,0.1802242,0.18240088,0.1859672,-0.20267239,nan
79.77,-53.5,0.16828722,-0.032969397,0.17538148,0.17475921,0.17670634,-0.18413796,-0.21289757,0.17031303,0.1701969,-0.2081883,nan
77.92,-47.83,0.18746008,0.1265681,0.18861483,0.18981162,0.19055119,-0.20426142,-0.20445594,0.18841282,0.18826519,-0.202807,nan
68.92,-38.63,0.20872824,0.18731116,0.20760398,0.20718752,0.20783678,-0.14238524,0.16532864,0.20813358,0.2085074,-0.19540706,nan
72.67,-48.95,0.21157625,0.2079293,0.21279792,0.21308471,0.21249303,-0.030795557,0.16335951,0.21397385,0.21317703,-0.17148894,nan
63.88,-42.97,0.18429424,0.18557583,0.17569344,0.18139002,nan,-0.17413764,0.17797717,0.17915131,0.18677868,-0.20062804,nan
78.8,-34.71,0.24594788,0.2550416,0.24367374,0.24122286,0.24287966,0.18624891,0.18603134,0.24570689,0.24538088,-0.0967361,nan
80.97,-72.72,0.20200671,0.19758466,0.20204362,0.20194468,0.20205799,0.15648347,0.100185454,0.2026939,0.2025354,-0.18971984,nan
78.9,-49.81,0.1827718,0.15277173,0.18458952,0.1847653,0.18637533,-0.14549863,-0.1711751,0.18317951,0.18359484,-0.20583224,nan
69.75,-41.38,0.21508367,0.20990737,0.21435116,0.21830007,0.21537495,-0.010371485,0.21190692,0.21863942,0.21678811,-0.18522416,nan
69.63,-30.53,0.23187631,0.2372146,0.2283654,0.22956805,0.22532143,0.19897734,0.22028862,0.23083779,0.22871363,0.13673718,nan
69.39,-34.47,0.2174102,0.22205298,0.20487763,0.21711996,0.20839359,0.12157788,0.20814165,0.21837246,0.214738,-0.1814714,nan
66.69,-38.02,0.21785997,0.21916977,0.20153618,0.21409872,nan,-0.11520954,0.20320952,0.21284899,0.21526487,-0.19385956,nan
62.03,-46.78,0.22965573,0.23301947,0.22650008,0.22754292,0.22951525,0.059496164,0.17936149,0.23166423,0.23198724,0.028028961,nan
77.96,-28.86,0.24848385,0.25412136,0.24697188,0.24639602,0.24521111,0.19620909,0.22661577,0.24813028,0.24731623,0.11634373,nan
81.15,-77.46,0.19622575,0.19553657,0.19626082,0.19621022,0.19649522,0.1950315,0.19514032,0.19619967,0.19625148,0.1922454,nan
69.07,-42.47,0.21079439,0.20507148,0.21089137,0.21443231,0.21166618,0.10248347,0.20619924,0.21485727,0.21284135,-0.17575046,nan
74.98,-35.58,0.22585249,0.24076666,0.22446655,0.22254989,0.22354548,0.13086365,0.1292678,0.22586653,0.2253139,-0.17158623,nan
75.74,-31.21,0.24044439,0.2521688,0.23947914,0.23704268,0.23853838,0.23016287,0.22634906,0.24028386,0.24024382,0.07336828,nan
72.45,-39.05,0.2148862,0.21611959,0.21362738,0.21316102,0.21281329,0.0009288201,0.060645904,0.21431032,0.21397343,-0.18929042,nan
68.95,-38.36,0.20737836,0.18567358,0.20641457,0.20603804,0.20646614,-0.16615821,0.1567095,0.20669693,0.20704247,-0.19614846,nan
81.61,-14.25,0.23480599,0.23547077,0.21401937,0.23202017,0.21003023,0.25123343,0.22687963,0.23087147,0.21080954,-0.08754423,nan
70.97,-47.64,0.20438474,0.19909233,0.20442605,0.20969896,0.20417562,0.17265956,0.20240572,0.20905103,0.20648901,-0.14813538,nan
76.6,-55.8,0.22237337,0.22281209,0.22138633,0.22017363,0.22156471,0.18179,0.20940249,0.22263297,0.22277847,-0.016759781,nan
76.05,-40.02,0.22114564,0.23034225,0.22023623,0.21823785,0.21909691,-0.061989933,-0.113226436,0.22206098,0.22155635,-0.1844333,nan
78.11,-44.81,0.20017345,0.191174,0.20016316,0.19988433,0.20057507,-0.15503523,-0.18226932,0.20052592,0.20043002,-0.19815569,nan
76.69,-53.23,0.21375276,0.2146413,0.2133088,0.21207911,0.21411368,0.20200749,0.20154403,0.21369575,0.21402198,-0.15088274,nan
76.55,-36.93,0.23253262,0.24712528,0.23129855,0.2291512,0.23023161,0.15903437,0.15311061,0.23301385,0.23268262,-0.1496442,nan
75.92,-56.63,0.20972809,0.2061014,0.20977594,0.2130816,0.20882612,0.16525789,0.20810512,0.21206284,0.21042763,-0.1392769,nan
77.76,-41.31,0.22420971,0.23482084,0.22311908,0.22133894,0.22214934,0.09928328,0.06910281,0.22465898,0.2243879,-0.1702751,nan
71.38,-39.27,0.22257254,0.22270223,0.21985161,0.22028399,0.22022897,0.03705871,0.11292205,0.22224958,0.2220637,-0.18360509,nan
67.41,-37.24,0.20797077,0.20852625,0.20737243,0.20656325,0.20815262,0.05508629,0.17028712,0.20774463,0.20799048,-0.15069193,nan
77.76,-55.28,0.21121411,0.21841376,0.21056677,0.20956942,0.21067648,0.13763762,0.10926749,0.21143839,0.21132973,-0.17582041,nan
63.12,-46.35,0.23268834,0.23997945,0.23015764,0.23042636,0.2318333,0.19859204,0.22988342,0.23313816,0.23302734,0.19478269,nan
71.74,-38.31,0.22187175,0.22841688,0.22064865,0.21968958,0.21938993,0.1628367,0.18056203,0.22112344,0.2210347,-0.17961082,nan
75.36,-33.74,0.23465316,0.24859896,0.23308174,0.23095477,0.23212574,0.20308891,0.20198308,0.23435177,0.23402014,-0.124576725,nan
76.25,-61.02,0.19728576,0.19729614,0.20471153,0.2019973,0.19778743,0.19579804,0.19897178,0.19979389,0.19741541,-0.040344078,nan
65.25,-47.3,0.22540829,0.22590174,0.2234682,0.22280768,0.22576977,0.19899876,0.21053934,0.22544318,0.22590354,0.20831081,0.12928993
64.66,-44.08,0.18669395,0.17639478,0.1880247,0.18881823,0.18883204,-0.20291016,0.18492351,0.18824135,0.18822725,-0.2032294,nan
70.03,-44.84,0.205399,0.19905785,0.20416787,0.21044324,0.205739,0.06827091,0.20518261,0.2103055,0.20783381,-0.18417868,nan
63.49,-42.74,0.20736764,0.20774965,0.19890665,0.2061105,nan,0.1784405,0.19657886,0.20778982,0.20568122,-0.19484696,nan
72.79,-40.86,0.20806678,0.1965871,0.20693575,0.2070474,0.20698836,-0.16084008,-0.13733128,0.20782849,0.20785327,-0.19504218,nan
66.76,-44.14,0.22052932,0.22369963,0.21925688,0.21733907,0.22246072,0.15272807,0.19560206,0.21997307,0.22108293,-0.073577665,nan
80.71,-35.8,0.23907733,0.2511817,0.23724116,0.23539208,0.23619932,0.20417112,0.22723897,0.23849581,0.23811238,0.08584101,nan
72.44,-42.56,0.21150093,0.20618217,0.21167055,0.21194981,0.21178621,-0.056448255,-0.033415783,0.21353358,0.21263056,-0.19081481,nan
70.08,-40.48,0.22171466,0.22023238,0.22073416,0.22149406,0.2212381,0.081392355,0.22356375,0.22389421,0.22283918,-0.18167786,nan
71.53,-39.27,0.22220916,0.22227845,0.2196069,0.21972641,0.21979092,0.08178393,0.14693345,0.22143,0.22161236,-0.18293153,nan
62.55,-43.77,-0.006607894,-0.010335754,nan,nan,nan,nan,0.0967581,-0.08567764,0.027740607,-0.23878157,nan
80.58,-42.25,0.20202333,0.20410968,0.20174484,0.20135592,0.20143352,-0.15337017,-0.17010745,0.2013406,0.20149246,-0.19760245,nan
65.89,-47.12,0.22603996,0.22870223,0.22381438,0.22332437,0.22639728,0.19163038,0.20773044,0.22651435,0.22692147,0.20499668,0.09829066
73.32,-34.24,0.22061719,0.23082457,0.22003326,0.21837457,0.21880466,0.18475536,0.16144614,0.22059949,0.22037509,-0.16994418,nan
76.02,-48.27,0.21212131,0.20888916,0.21239549,0.21168695,0.21233918,0.17266081,0.17778324,0.21320441,0.2127684,-0.17724323,nan
80.11,-44.29,0.19649905,0.17872648,0.1967465,0.19666678,0.19729798,-0.17901002,-0.19135381,0.19648814,0.1965315,-0.20015629,nan
61.64,-42.86,0.028355164,0.026598874,nan,nan,nan,nan,0.15597147,-0.054255474,0.03873999,-0.13216302,nan
70.84,-43.28,0.20971942,0.2019451,0.20957972,0.21368484,0.21019168,0.08605079,0.20083828,0.21397066,0.21154834,-0.18277413,nan
80.73,-47.66,0.15835628,-0.048890222,0.16581312,0.16593257,0.16644959,-0.21530783,-0.21843183,0.15599835,0.15422088,-0.20930211,nan
73.54,-49.16,0.18465737,0.16435583,0.18999547,0.19163194,0.18958737,-0.16031021,0.035199292,0.18915807,0.18720841,-0.20163402,nan
63.86,-44.54,0.19859602,0.19488837,0.19902255,0.19934724,0.19981772,-0.20401224,0.19902772,0.20045839,0.19977506,-0.19790672,nan
72.97,-40.71,0.20753486,0.19189548,0.20650987,0.20645708,0.20660478,-0.1619741,-0.14623232,0.20729564,0.20736197,-0.19536209,nan
77.98,-40.44,0.22531395,0.23404196,0.22368367,0.22197047,0.22287725,0.11712978,0.07046186,0.22542319,0.22491942,-0.1707258,nan
74.57,-51.42,0.19974317,0.19431135,0.20120409,0.20332852,0.1997025,0.06632918,0.15623721,0.20175114,0.20112072,-0.17795378,nan
69.67,-69.04,0.13975078,0.13973829,0.15884042,0.14368133,0.14974654,-0.20158598,0.14811121,0.1435797,0.14909245,-0.20465805,nan
75.57,-44.05,0.21022266,0.20580913,0.21016312,0.20947953,0.2104982,0.11770728,0.1274635,0.21085322,0.21088473,-0.18570334,nan
70.59,-43.94,0.20844047,0.20179752,0.20786726,0.21289761,0.20868428,0.043669816,0.20441331,0.21276858,0.2104528,-0.1811015,nan
75.43,-53.4,0.20825034,0.20576726,0.20837368,0.21092555,0.20694427,0.13188303,0.18747097,0.20985806,0.20806564,-0.15689358,nan
74.93,-51.33,0.2021962,0.19721368,0.20348385,0.20558926,0.2021639,0.08597967,0.16476,0.20423275,0.20362133,-0.1750335,nan
75.51,-24.19,0.25473446,0.26021466,0.2529307,0.24986729,0.25125495,0.24459986,0.2579194,0.25347593,0.25338736,0.24152571,nan
76.63,-47.91,0.21179843,0.21113816,0.2110055,0.21036232,0.21134076,0.13835572,0.13339289,0.21187435,0.2118564,-0.1818346,nan
73.3,-37.82,0.21575983,0.2275119,0.21478039,0.21368982,0.21383637,0.09077987,0.048823163,0.21557766,0.21518472,-0.1835389,nan
75.99,-40.8,0.21621603,0.2207697,0.21542963,0.21387519,0.21468149,-0.111089036,-0.13327879,0.21701059,0.21656616,-0.18818125,nan
78.98,-39.0,0.23014036,0.24200386,0.22832134,0.22609492,0.22698775,0.14428143,0.090986066,0.23004927,0.22918132,-0.1666852,nan
68.43,-38.34,0.20810868,0.19700368,0.20746735,0.20650946,0.2076578,-0.14005631,0.19809602,0.2077343,0.20783824,-0.19501607,nan
75.19,-39.05,0.22274913,0.23416625,0.22188096,0.21979688,0.22085457,0.05888213,-0.032927483,0.22354007,0.22308835,-0.17978948,nan
65.36,-41.83,0.1737954,0.1731691,nan,nan,nan,nan,0.17941584,0.1839587,0.17415062,-0.20235004,nan
65.68,-44.47,0.20025638,0.19993657,0.20080233,0.20026958,0.20201072,0.10414844,0.20084928,0.2015245,0.20168129,-0.19478452,nan
66.79,-38.89,0.21455634,0.21560358,0.20183821,0.2145457,nan,-0.11172586,0.20342366,0.21438305,0.212239,-0.1928153,nan
72.36,-41.92,0.21225156,0.20701803,0.21224459,0.2124664,0.21269259,-0.088443846,-0.004285612,0.21395017,0.21322347,-0.19007507,nan
66.46,-44.35,0.21766251,0.22348812,0.21593964,0.21521811,0.21848242,0.15438285,0.19962254,0.21766949,0.21786399,-0.076885805,nan
67.59,-46.35,0.21831322,0.21895356,0.21614379,0.21498261,0.21987596,0.18783626,0.20775098,0.21775101,0.21922323,0.20449162,0.116579644
74.83,-46.19,0.20340875,0.19558516,0.20497222,0.2064626,0.20452219,0.078902714,0.11270646,0.2053841,0.20455888,-0.19093794,nan
78.07,-33.83,0.24904412,0.25515705,0.24725945,0.24404879,0.24624135,0.21180837,0.20490009,0.2485778,0.248772,-0.0019006234,nan
71.7,-41.13,0.21484396,0.2119444,0.21426615,0.21590355,0.21422003,0.07419647,0.10947094,0.21668302,0.21576796,-0.1867924,nan
67.9,-35.01,0.18753181,0.18732846,0.17688191,0.19196497,0.1822412,0.012234527,0.18575361,0.19147265,0.18734822,-0.20239414,nan
71.29,-30.81,0.22484054,0.23043711,0.22343859,0.22249785,0.2232205,0.23045702,0.26328427,0.2241218,0.2242388,0.18132067,nan
67.49,-37.44,0.20056123,0.19605273,0.2003437,0.19976461,0.2011618,-0.011845413,0.0802871,0.20031463,0.20069207,-0.1939146,nan
73.4,-50.09,0.19196686,0.18175368,0.19501865,0.19635986,0.1937668,-0.085711345,0.07060687,0.19427967,0.19432671,-0.19631298,nan
79.15,-47.86,0.18903741,0.16645785,0.18995586,0.18998615,0.19144136,-0.11336134,-0.14591128,0.18916589,0.18941279,-0.2038364,nan
68.88,-41.52,0.20668525,0.19704232,0.20756485,0.2101752,0.20852034,0.015704755,0.19840129,0.21035434,0.2087515,-0.18704638,nan
76.32,-38.64,0.22650899,0.23968536,0.22473411,0.22303039,0.22394228,0.088362,0.019781586,0.22692595,0.22625554,-0.17303964,nan
75.82,-57.58,0.2032983,0.2016604,0.20125084,0.20861246,0.20051622,0.20345108,0.20527111,0.20704044,0.20381375,-0.05462637,nan
70.09,-42.86,0.21590525,0.21210088,0.21522395,0.21936737,0.21577847,0.08246071,0.21257967,0.22007304,0.21763258,-0.17326078,nan
75.25,-43.95,0.20742443,0.20075402,0.20792264,0.20808978,0.20874745,0.12586085,0.12696047,0.20867983,0.20830372,-0.18830968,nan
73.77,-37.21,0.22145219,0.23554428,0.21992438,0.21855295,0.21905504,-0.0029361052,-0.039357204,0.2215432,0.22136548,-0.18104883,nan
74.19,-33.5,0.22635858,0.23933078,0.22507358,0.22345415,0.22427547,0.20165038,0.19550978,0.2261415,0.22588646,-0.13810873,nan
67.47,-41.27,0.21982911,0.21960026,0.21810032,0.21824281,0.21909387,-0.019892056,0.21202393,0.2205023,0.21999459,-0.18665537,nan
66.12,-42.8,0.19883588,0.19863515,0.20017147,0.20003387,0.20094764,nan,0.19544773,0.20051959,0.19907068,-0.19764018,nan
69.47,-47.6,0.20717297,0.20481905,0.20658903,0.21325846,0.20593162,0.1949898,0.2090828,0.21251243,0.20912974,0.119415365,nan
76.12,-33.84,0.23747191,0.25390232,0.23665136,0.23364517,0.23515591,0.19212916,0.17329095,0.23789118,0.23757318,-0.13373701,nan
70.11,-23.67,0.19591029,0.1969646,0.17616813,0.15520616,0.17331906,nan,0.20699914,0.19305882,0.20383579,0.02700362,nan
63.58,-45.73,0.2139322,0.21949546,0.21308066,0.21232001,0.21375206,0.18949516,0.23633417,0.21426105,0.21409343,0.16167995,nan
78.23,-48.59,0.18555064,0.14750423,0.18670905,0.1876135,0.18875957,-0.17559354,-0.18716402,0.18620463,0.18619043,-0.2047226,nan
81.98,-75.08,0.20238473,0.19447163,0.20196636,0.20198025,0.20160307,-0.177574,-0.18249677,0.20184785,0.20183468,-0.19815537,nan
76.51,-61.37,0.20519991,0.20517649,0.20593728,0.20924026,0.20585191,0.1238475,0.20519154,0.20881735,0.2070693,-0.1824115,nan
79.65,-37.34,0.23539329,0.24932413,0.2335624,0.23112631,0.23200135,0.17933176,0.16415773,0.23486501,0.23479532,-0.14136651,nan
80.99,-56.59,0.18688127,0.17827189,0.18765263,0.18809246,0.18802904,0.010524411,-0.037113532,0.18652318,0.18687756,-0.22185162,nan
72.18,-38.59,0.21935719,0.22468707,0.21824649,0.21719277,0.21684314,0.15546237,0.16598618,0.21856,0.2184876,-0.18237022,nan
78.87,-59.52,0.19675921,0.19403157,0.19700769,0.19667672,0.19805408,0.046823207,-0.05512778,0.19726336,0.19744411,-0.1924888,nan
69.76,-33.7,0.22057353,0.22185338,0.21751067,0.21810985,0.21594247,-0.019504264,0.21972016,0.21938448,0.21830201,-0.18653223,nan
77.07,-36.91,0.23678863,0.24937947,0.23568481,0.23354739,0.23486555,0.21593434,0.21292602,0.23648411,0.23685142,0.043316443,nan
71.04,-40.39,0.22164741,0.22153926,0.22043936,0.2214533,0.22048062,0.12923223,0.15921894,0.2235798,0.22243355,-0.17972223,nan
